,cell_name,predicted_label
77554,77554,Hepatocytes
77555,77555,Hepatocytes
77556,77556,Malignant cells
77557,77557,Malignant cells
77558,77558,Malignant cells
77559,77559,Malignant cells
77560,77560,Malignant cells
77561,77561,Malignant cells
77562,77562,Malignant cells
77563,77563,Malignant cells
77564,77564,Hepatocytes
77565,77565,Malignant cells
77566,77566,Malignant cells
77567,77567,Malignant cells
77568,77568,Malignant cells
77569,77569,Malignant cells
77570,77570,T cells
77571,77571,Malignant cells
77572,77572,Malignant cells
77573,77573,Malignant cells
77574,77574,Malignant cells
77575,77575,Malignant cells
77576,77576,Malignant cells
77577,77577,Malignant cells
77578,77578,Malignant cells
77579,77579,Malignant cells
77580,77580,Malignant cells
77581,77581,Malignant cells
77582,77582,Malignant cells
77583,77583,Malignant cells
77584,77584,Malignant cells
77585,77585,Malignant cells
77586,77586,Malignant cells
77587,77587,Malignant cells
77588,77588,Malignant cells
77589,77589,Malignant cells
77590,77590,Hepatocytes
77591,77591,Malignant cells
77592,77592,Hepatocytes
77593,77593,Malignant cells
77594,77594,Malignant cells
77595,77595,Malignant cells
77596,77596,Malignant cells
77597,77597,Malignant cells
77598,77598,Malignant cells
77599,77599,Hepatocytes
77600,77600,Malignant cells
77601,77601,Malignant cells
77602,77602,Malignant cells
77603,77603,Malignant cells
77604,77604,Malignant cells
77605,77605,Malignant cells
77606,77606,Malignant cells
77607,77607,Hepatocytes
77608,77608,Malignant cells
77609,77609,Malignant cells
77610,77610,Malignant cells
77611,77611,Malignant cells
77612,77612,Malignant cells
77613,77613,Malignant cells
77614,77614,Malignant cells
77615,77615,Malignant cells
77616,77616,Malignant cells
77617,77617,CAFs
77618,77618,Malignant cells
77619,77619,Malignant cells
77620,77620,Malignant cells
77621,77621,Malignant cells
77622,77622,Malignant cells
77623,77623,Malignant cells
77624,77624,TECs
77625,77625,Hepatocytes
77626,77626,Malignant cells
77627,77627,Malignant cells
77628,77628,Hepatocytes
77629,77629,Malignant cells
77630,77630,Hepatocytes
77631,77631,Malignant cells
77632,77632,Hepatocytes
77633,77633,Dendritic cells
77634,77634,Malignant cells
77635,77635,Malignant cells
77636,77636,Hepatocytes
77637,77637,Malignant cells
77638,77638,Hepatocytes
77639,77639,Malignant cells
77640,77640,Hepatocytes
77641,77641,Malignant cells
77642,77642,Malignant cells
77643,77643,Malignant cells
77644,77644,Malignant cells
77645,77645,Malignant cells
77646,77646,Malignant cells
77647,77647,Malignant cells
77648,77648,Malignant cells
77649,77649,Malignant cells
77650,77650,Hepatocytes
77651,77651,Malignant cells
77652,77652,Hepatocytes
77653,77653,Malignant cells
77654,77654,TECs
77655,77655,Hepatocytes
77656,77656,Malignant cells
77657,77657,Malignant cells
77658,77658,TECs
77659,77659,Malignant cells
77660,77660,TECs
77661,77661,Malignant cells
77662,77662,Malignant cells
77663,77663,CAFs
77664,77664,Malignant cells
77665,77665,Malignant cells
77666,77666,Malignant cells
77667,77667,Malignant cells
77668,77668,Malignant cells
77669,77669,Malignant cells
77670,77670,Malignant cells
77671,77671,Malignant cells
77672,77672,Hepatocytes
77673,77673,Malignant cells
77674,77674,Malignant cells
77675,77675,Malignant cells
77676,77676,Malignant cells
77677,77677,Malignant cells
77678,77678,Malignant cells
77679,77679,TECs
77680,77680,Hepatocytes
77681,77681,Malignant cells
77682,77682,Malignant cells
77683,77683,Malignant cells
77684,77684,Malignant cells
77685,77685,CAFs
77686,77686,CAFs
77687,77687,Malignant cells
77688,77688,Hepatocytes
77689,77689,Malignant cells
77690,77690,TECs
77691,77691,CAFs
77692,77692,Malignant cells
77693,77693,Hepatocytes
77694,77694,Hepatocytes
77695,77695,CAFs
77696,77696,Hepatocytes
77697,77697,Hepatocytes
77698,77698,Malignant cells
77699,77699,TAMs
77700,77700,Hepatocytes
77701,77701,CAFs
77702,77702,B cells
77703,77703,Malignant cells
77704,77704,CAFs
77705,77705,TECs
77706,77706,CAFs
77707,77707,Malignant cells
77708,77708,Malignant cells
77709,77709,TAMs
77710,77710,CAFs
77711,77711,Malignant cells
77712,77712,TECs
77713,77713,Malignant cells
77714,77714,CAFs
77715,77715,TAMs
77716,77716,Malignant cells
77717,77717,Hepatocytes
77718,77718,Hepatocytes
77719,77719,Hepatocytes
77720,77720,Malignant cells
77721,77721,Hepatocytes
77722,77722,Malignant cells
77723,77723,Malignant cells
77724,77724,Malignant cells
77725,77725,Smooth muscle cells
77726,77726,T cells
77727,77727,Malignant cells
77728,77728,Malignant cells
77729,77729,Hepatocytes
77730,77730,Hepatocytes
77731,77731,Malignant cells
77732,77732,Malignant cells
77733,77733,Hepatocytes
77734,77734,Malignant cells
77735,77735,TECs
77736,77736,Malignant cells
77737,77737,Malignant cells
77738,77738,TECs
77739,77739,TECs
77740,77740,Hepatocytes
77741,77741,CAFs
77742,77742,TECs
77743,77743,Malignant cells
77744,77744,Hepatocytes
77745,77745,TECs
77746,77746,Malignant cells
77747,77747,Hepatocytes
77748,77748,TECs
77749,77749,Malignant cells
77750,77750,TECs
77751,77751,Malignant cells
77752,77752,Malignant cells
77753,77753,TECs
77754,77754,Malignant cells
77755,77755,TECs
77756,77756,Malignant cells
77757,77757,Hepatocytes
77758,77758,Hepatocytes
77759,77759,Malignant cells
77760,77760,Malignant cells
77761,77761,Malignant cells
77762,77762,Malignant cells
77763,77763,Malignant cells
77764,77764,Malignant cells
77765,77765,Malignant cells
77766,77766,Hepatocytes
77767,77767,Malignant cells
77768,77768,TECs
77769,77769,Malignant cells
77770,77770,Malignant cells
77771,77771,Malignant cells
77772,77772,Hepatocytes
77773,77773,Malignant cells
77774,77774,Hepatocytes
77775,77775,Malignant cells
77776,77776,Hepatocytes
77777,77777,Malignant cells
77778,77778,Malignant cells
77779,77779,Malignant cells
77780,77780,Malignant cells
77781,77781,Malignant cells
77782,77782,Malignant cells
77783,77783,TECs
77784,77784,Malignant cells
77785,77785,Malignant cells
77786,77786,Malignant cells
77787,77787,Hepatocytes
77788,77788,Malignant cells
77789,77789,Malignant cells
77790,77790,Malignant cells
77791,77791,Malignant cells
77792,77792,Malignant cells
77793,77793,Malignant cells
77794,77794,TECs
77795,77795,Malignant cells
77796,77796,Malignant cells
77797,77797,Malignant cells
77798,77798,Malignant cells
77799,77799,Smooth muscle cells
77800,77800,Malignant cells
77801,77801,Malignant cells
77802,77802,Malignant cells
77803,77803,Malignant cells
77804,77804,Malignant cells
77805,77805,Malignant cells
77806,77806,Malignant cells
77807,77807,Hepatocytes
77808,77808,Malignant cells
77809,77809,Malignant cells
77810,77810,Hepatocytes
77811,77811,Malignant cells
77812,77812,TECs
77813,77813,Malignant cells
77814,77814,Malignant cells
77815,77815,Malignant cells
77816,77816,Malignant cells
77817,77817,Malignant cells
77818,77818,Hepatocytes
77819,77819,Malignant cells
77820,77820,Malignant cells
77821,77821,Malignant cells
77822,77822,Malignant cells
77823,77823,Malignant cells
77824,77824,Malignant cells
77825,77825,Malignant cells
77826,77826,Hepatocytes
77827,77827,Malignant cells
77828,77828,Malignant cells
77829,77829,Malignant cells
77830,77830,Malignant cells
77831,77831,TECs
77832,77832,Malignant cells
77833,77833,Malignant cells
77834,77834,Malignant cells
77835,77835,Malignant cells
77836,77836,Malignant cells
77837,77837,Malignant cells
77838,77838,TECs
77839,77839,Malignant cells
77840,77840,TECs
77841,77841,Malignant cells
77842,77842,Malignant cells
77843,77843,Malignant cells
77844,77844,TECs
77845,77845,Hepatocytes
77846,77846,Malignant cells
77847,77847,Malignant cells
77848,77848,TECs
77849,77849,Malignant cells
77850,77850,TECs
77851,77851,CAFs
77852,77852,TECs
77853,77853,NK cells
77854,77854,Plasma cells
77855,77855,CAFs
77856,77856,TECs
77857,77857,CAFs
77858,77858,TECs
77859,77859,TECs
77860,77860,CAFs
77861,77861,Malignant cells
77862,77862,T cells
77863,77863,Malignant cells
77864,77864,Dendritic cells
77865,77865,Malignant cells
77866,77866,Stellate cells
77867,77867,Malignant cells
77868,77868,Malignant cells
77869,77869,Malignant cells
77870,77870,Malignant cells
77871,77871,Malignant cells
77872,77872,Malignant cells
77873,77873,Malignant cells
77874,77874,TECs
77875,77875,Malignant cells
77876,77876,Malignant cells
77877,77877,T cells
77878,77878,CAFs
77879,77879,Malignant cells
77880,77880,TAMs
77881,77881,TAMs
77882,77882,TECs
77883,77883,TECs
77884,77884,TECs
77885,77885,T cells
77886,77886,T cells
77887,77887,T cells
77888,77888,CAFs
77889,77889,Plasma cells
77890,77890,T cells
77891,77891,Neutrophils
77892,77892,Dendritic cells
77893,77893,CAFs
77894,77894,T cells
77895,77895,CAFs
77896,77896,T cells
77897,77897,Malignant cells
77898,77898,Malignant cells
77899,77899,CAFs
77900,77900,Malignant cells
77901,77901,Malignant cells
77902,77902,Malignant cells
77903,77903,CAFs
77904,77904,Malignant cells
77905,77905,Malignant cells
77906,77906,Malignant cells
77907,77907,Malignant cells
77908,77908,Malignant cells
77909,77909,Malignant cells
77910,77910,TECs
77911,77911,TECs
77912,77912,Malignant cells
77913,77913,TECs
77914,77914,TECs
77915,77915,Stellate cells
77916,77916,CAFs
77917,77917,Malignant cells
77918,77918,Malignant cells
77919,77919,Malignant cells
77920,77920,CAFs
77921,77921,Malignant cells
77922,77922,Malignant cells
77923,77923,CAFs
77924,77924,Malignant cells
77925,77925,Hepatocytes
77926,77926,TAMs
77927,77927,Malignant cells
77928,77928,Malignant cells
77929,77929,Malignant cells
77930,77930,TECs
77931,77931,TAMs
77932,77932,Malignant cells
77933,77933,Hepatocytes
77934,77934,CAFs
77935,77935,Malignant cells
77936,77936,CAFs
77937,77937,TECs
77938,77938,Malignant cells
77939,77939,Hepatocytes
77940,77940,Malignant cells
77941,77941,TAMs
77942,77942,Malignant cells
77943,77943,Malignant cells
77944,77944,TECs
77945,77945,Malignant cells
77946,77946,Malignant cells
77947,77947,Malignant cells
77948,77948,CAFs
77949,77949,Malignant cells
77950,77950,T cells
77951,77951,CAFs
77952,77952,Malignant cells
77953,77953,TECs
77954,77954,Malignant cells
77955,77955,Hepatocytes
77956,77956,TECs
77957,77957,Malignant cells
77958,77958,T cells
77959,77959,Hepatocytes
77960,77960,Malignant cells
77961,77961,CAFs
77962,77962,Malignant cells
77963,77963,Malignant cells
77964,77964,Malignant cells
77965,77965,Malignant cells
77966,77966,Malignant cells
77967,77967,Malignant cells
77968,77968,Malignant cells
77969,77969,TAMs
77970,77970,Malignant cells
77971,77971,Hepatocytes
77972,77972,Malignant cells
77973,77973,Malignant cells
77974,77974,Malignant cells
77975,77975,Malignant cells
77976,77976,Malignant cells
77977,77977,Malignant cells
77978,77978,Malignant cells
77979,77979,Malignant cells
77980,77980,Malignant cells
77981,77981,Malignant cells
77982,77982,Malignant cells
77983,77983,Malignant cells
77984,77984,Malignant cells
77985,77985,Malignant cells
77986,77986,Malignant cells
77987,77987,Hepatocytes
77988,77988,Malignant cells
77989,77989,Hepatocytes
77990,77990,Malignant cells
77991,77991,Malignant cells
77992,77992,Malignant cells
77993,77993,Hepatocytes
77994,77994,Malignant cells
77995,77995,Malignant cells
77996,77996,Malignant cells
77997,77997,Hepatocytes
77998,77998,Malignant cells
77999,77999,Malignant cells
78000,78000,Malignant cells
78001,78001,Hepatocytes
78002,78002,TECs
78003,78003,Malignant cells
78004,78004,Malignant cells
78005,78005,TECs
78006,78006,TECs
78007,78007,CAFs
78008,78008,Malignant cells
78009,78009,TECs
78010,78010,CAFs
78011,78011,Malignant cells
78012,78012,T cells
78013,78013,T cells
78014,78014,TECs
78015,78015,Malignant cells
78016,78016,Hepatocytes
78017,78017,TECs
78018,78018,CAFs
78019,78019,Hepatocytes
78020,78020,TECs
78021,78021,Malignant cells
78022,78022,Malignant cells
78023,78023,Hepatocytes
78024,78024,Hepatocytes
78025,78025,Malignant cells
78026,78026,Malignant cells
78027,78027,Malignant cells
78028,78028,Malignant cells
78029,78029,Malignant cells
78030,78030,Malignant cells
78031,78031,Hepatocytes
78032,78032,Malignant cells
78033,78033,Malignant cells
78034,78034,Malignant cells
78035,78035,Malignant cells
78036,78036,Malignant cells
78037,78037,Malignant cells
78038,78038,Malignant cells
78039,78039,Malignant cells
78040,78040,Hepatocytes
78041,78041,Malignant cells
78042,78042,Malignant cells
78043,78043,Hepatocytes
78044,78044,Hepatocytes
78045,78045,Hepatocytes
78046,78046,Malignant cells
78047,78047,Malignant cells
78048,78048,Malignant cells
78049,78049,Hepatocytes
78050,78050,Hepatocytes
78051,78051,Malignant cells
78052,78052,T cells
78053,78053,Malignant cells
78054,78054,Malignant cells
78055,78055,Malignant cells
78056,78056,Malignant cells
78057,78057,Malignant cells
78058,78058,Malignant cells
78059,78059,Hepatocytes
78060,78060,Hepatocytes
78061,78061,TAMs
78062,78062,Malignant cells
78063,78063,Hepatocytes
78064,78064,Malignant cells
78065,78065,Hepatocytes
78066,78066,Malignant cells
78067,78067,Hepatocytes
78068,78068,Malignant cells
78069,78069,Malignant cells
78070,78070,Hepatocytes
78071,78071,Malignant cells
78072,78072,Hepatocytes
78073,78073,Malignant cells
78074,78074,Hepatocytes
78075,78075,Hepatocytes
78076,78076,Malignant cells
78077,78077,TECs
78078,78078,T cells
78079,78079,Malignant cells
78080,78080,Malignant cells
78081,78081,TECs
78082,78082,TECs
78083,78083,TAMs
78084,78084,Malignant cells
78085,78085,TECs
78086,78086,Hepatocytes
78087,78087,TAMs
78088,78088,Hepatocytes
78089,78089,T cells
78090,78090,TECs
78091,78091,CAFs
78092,78092,TECs
78093,78093,T cells
78094,78094,TECs
78095,78095,Monocytes
78096,78096,Malignant cells
78097,78097,TECs
78098,78098,TECs
78099,78099,T cells
78100,78100,Malignant cells
78101,78101,TECs
78102,78102,CAFs
78103,78103,CAFs
78104,78104,CAFs
78105,78105,Dendritic cells
78106,78106,CAFs
78107,78107,T cells
78108,78108,CAFs
78109,78109,CAFs
78110,78110,Neutrophils
78111,78111,CAFs
78112,78112,CAFs
78113,78113,Hepatocytes
78114,78114,CAFs
78115,78115,CAFs
78116,78116,CAFs
78117,78117,Hepatocytes
78118,78118,CAFs
78119,78119,Hepatocytes
78120,78120,TECs
78121,78121,TECs
78122,78122,TAMs
78123,78123,Malignant cells
78124,78124,Malignant cells
78125,78125,Malignant cells
78126,78126,Malignant cells
78127,78127,Malignant cells
78128,78128,Malignant cells
78129,78129,Hepatocytes
78130,78130,Malignant cells
78131,78131,Malignant cells
78132,78132,Malignant cells
78133,78133,Malignant cells
78134,78134,Malignant cells
78135,78135,Malignant cells
78136,78136,Malignant cells
78137,78137,Malignant cells
78138,78138,Malignant cells
78139,78139,Malignant cells
78140,78140,TAMs
78141,78141,CAFs
78142,78142,TECs
78143,78143,CAFs
78144,78144,TECs
78145,78145,TECs
78146,78146,TECs
78147,78147,Malignant cells
78148,78148,Malignant cells
78149,78149,Malignant cells
78150,78150,Malignant cells
78151,78151,Malignant cells
78152,78152,Hepatocytes
78153,78153,Malignant cells
78154,78154,Hepatocytes
78155,78155,Malignant cells
78156,78156,Malignant cells
78157,78157,Malignant cells
78158,78158,Malignant cells
78159,78159,TECs
78160,78160,Malignant cells
78161,78161,TECs
78162,78162,Malignant cells
78163,78163,Hepatocytes
78164,78164,CAFs
78165,78165,Malignant cells
78166,78166,Malignant cells
78167,78167,Malignant cells
78168,78168,Malignant cells
78169,78169,Malignant cells
78170,78170,Malignant cells
78171,78171,Hepatocytes
78172,78172,Hepatocytes
78173,78173,Malignant cells
78174,78174,TAMs
78175,78175,Malignant cells
78176,78176,Malignant cells
78177,78177,CAFs
78178,78178,Hepatocytes
78179,78179,Malignant cells
78180,78180,Malignant cells
78181,78181,Malignant cells
78182,78182,Malignant cells
78183,78183,Malignant cells
78184,78184,TECs
78185,78185,Hepatocytes
78186,78186,Hepatocytes
78187,78187,Malignant cells
78188,78188,Malignant cells
78189,78189,Hepatocytes
78190,78190,Malignant cells
78191,78191,Malignant cells
78192,78192,Malignant cells
78193,78193,Malignant cells
78194,78194,Malignant cells
78195,78195,Malignant cells
78196,78196,Malignant cells
78197,78197,Hepatocytes
78198,78198,Malignant cells
78199,78199,Malignant cells
78200,78200,Hepatocytes
78201,78201,Hepatocytes
78202,78202,Malignant cells
78203,78203,Malignant cells
78204,78204,Malignant cells
78205,78205,TECs
78206,78206,Malignant cells
78207,78207,Malignant cells
78208,78208,Hepatocytes
78209,78209,Malignant cells
78210,78210,Hepatocytes
78211,78211,Hepatocytes
78212,78212,Hepatocytes
78213,78213,Hepatocytes
78214,78214,Malignant cells
78215,78215,Malignant cells
78216,78216,TAMs
78217,78217,Malignant cells
78218,78218,T cells
78219,78219,Malignant cells
78220,78220,Malignant cells
78221,78221,Malignant cells
78222,78222,Malignant cells
78223,78223,CAFs
78224,78224,Hepatocytes
78225,78225,Malignant cells
78226,78226,CAFs
78227,78227,Malignant cells
78228,78228,Hepatocytes
78229,78229,Malignant cells
78230,78230,T cells
78231,78231,Malignant cells
78232,78232,Malignant cells
78233,78233,CAFs
78234,78234,Malignant cells
78235,78235,Hepatocytes
78236,78236,Malignant cells
78237,78237,Malignant cells
78238,78238,CAFs
78239,78239,Malignant cells
78240,78240,CAFs
78241,78241,TECs
78242,78242,Malignant cells
78243,78243,Malignant cells
78244,78244,Malignant cells
78245,78245,Malignant cells
78246,78246,Malignant cells
78247,78247,Malignant cells
78248,78248,Hepatocytes
78249,78249,Malignant cells
78250,78250,Hepatocytes
78251,78251,Hepatocytes
78252,78252,Hepatocytes
78253,78253,CAFs
78254,78254,Malignant cells
78255,78255,Malignant cells
78256,78256,Malignant cells
78257,78257,TECs
78258,78258,Hepatocytes
78259,78259,Malignant cells
78260,78260,CAFs
78261,78261,Malignant cells
78262,78262,Malignant cells
78263,78263,Malignant cells
78264,78264,Hepatocytes
78265,78265,Hepatocytes
78266,78266,Malignant cells
78267,78267,Malignant cells
78268,78268,Malignant cells
78269,78269,Malignant cells
78270,78270,Hepatocytes
78271,78271,Malignant cells
78272,78272,Malignant cells
78273,78273,Hepatocytes
78274,78274,Malignant cells
78275,78275,Malignant cells
78276,78276,Malignant cells
78277,78277,Malignant cells
78278,78278,Hepatocytes
78279,78279,Malignant cells
78280,78280,Hepatocytes
78281,78281,Malignant cells
78282,78282,Malignant cells
78283,78283,Malignant cells
78284,78284,Malignant cells
78285,78285,Malignant cells
78286,78286,Malignant cells
78287,78287,Malignant cells
78288,78288,Malignant cells
78289,78289,Malignant cells
78290,78290,Malignant cells
78291,78291,Malignant cells
78292,78292,Malignant cells
78293,78293,Malignant cells
78294,78294,Hepatocytes
78295,78295,Malignant cells
78296,78296,Malignant cells
78297,78297,CAFs
78298,78298,TECs
78299,78299,Malignant cells
78300,78300,Malignant cells
78301,78301,Malignant cells
78302,78302,Malignant cells
78303,78303,Hepatocytes
78304,78304,CAFs
78305,78305,Malignant cells
78306,78306,Malignant cells
78307,78307,TECs
78308,78308,Hepatocytes
